symbol,name,priceBookValueRatio,priceToBookRatio,priceToSalesRatio,priceEarningsRatio,receivablesTurnover,priceToFreeCashFlowsRatio,priceToOperatingCashFlowsRatio,enterpriseValueMultiple,niperEBT,ebtperEBIT,ebitperRevenue,grossProfitMargin,pretaxProfitMargin,netProfitMargin,effectiveTaxRate,returnOnAssets,returnOnEquity,returnOnCapitalEmployed,nIperEBT,eBTperEBIT,eBITperRevenue,receivablesTurnover,payablesTurnover,inventoryTurnover,fixedAssetTurnover,assetTurnover,currentRatio,quickRatio,cashRatio,daysOfSalesOutstanding,daysOfInventoryOutstanding,operatingCycle,daysOfPayablesOutstanding,cashConversionCycle,debtRatio,debtEquityRatio,longtermDebtToCapitalization,totalDebtToCapitalization,interestCoverage,cashFlowToDebtRatio,companyEquityMultiplier,operatingCashFlowPerShare,freeCashFlowPerShare,cashPerShare,payoutRatio,receivablesTurnover,operatingCashFlowSalesRatio,freeCashFlowOperatingCashFlowRatio,cashFlowCoverageRatios,shortTermCoverageRatios,capitalExpenditureCoverageRatios,dividendpaidAndCapexCoverageRatios,dividendPayoutRatio,Gross Profit Growth,EBIT Growth,Operating Income Growth,Net Income Growth,EPS Growth,EPS Diluted Growth,Weighted Average Shares Growth,Weighted Average Shares Diluted Growth,Dividends per Share Growth,Operating Cash Flow growth,Free Cash Flow growth,10Y Revenue Growth (per Share),5Y Revenue Growth (per Share),3Y Revenue Growth (per Share),10Y Operating CF Growth (per Share),5Y Operating CF Growth (per Share),3Y Operating CF Growth (per Share),10Y Net Income Growth (per Share),5Y Net Income Growth (per Share),3Y Net Income Growth (per Share),10Y Shareholders Equity Growth (per Share),5Y Shareholders Equity Growth (per Share),3Y Shareholders Equity Growth (per Share),10Y Dividend per Share Growth (per Share),5Y Dividend per Share Growth (per Share),3Y Dividend per Share Growth (per Share),Receivables growth,Inventory Growth,Asset Growth,Book Value per Share Growth,Debt Growth,R&D Expense Growth,SG&A Expenses Growth,% return on investment
SBUX,Starbucks Corp.,5.0961,4.3008,1.6653,29.567,34.9412,15.28845,11.04725,0.921305415,0.679065905,0.956178891,0.099108858,0.572532566,0.081877916,0.064146966,0.320934095,0.2046,0.1928,0.1676,0.679065905,0.956178891,0.099108858,34.9412,9.25435,16.06165,4.142341777,1.714725431,1.4185,0.788859267,0.516821765,-50.5075,10.2191,0,9.8037,0,0.09225,0.16495,0.141429379,0.141429379,30.0821,2.815938176,1.784421104,1.0427,0.75805,0.5939,0.0905,34.9412,0.150664666,0.725650491,2.815938176,0,3.657206598,3.116472826,0.090418782,0.0521,0.8092,1.00815,0.8292,0.8144,0.79695,0.00385,0.01225,0,0.16545,1.43895,0.18125,0.1348,0.0692,0.18885,0.13,0.0862,0.2004,0.08375,0.0092,0.12175,0.09535,0.14895,0,0,0,-0.03025,-0.1116,0.0641,0.20395,-0.2825,0,0.2744,294.37391
SCHW,The Charles Schwab Corp.,3.8006,4.2544,5.0143,36.3514,0.4494,8.41605,-1128.14,24.23533289,0.59978481,1,0.243848566,1,0.243848566,0.147283799,0.40021519,0,0.114,0,0.59978481,1,0.243848566,0.4494,0.03825,0,6.674516981,0.050738907,0,0,0,0,900.3637,0,2631.1447,0,0.02085,0.3101,0,0,0,0,14.868542,0.61565,0.501,23.06285,0.4925,0.4494,0.170297702,0.451287404,0,0,5.097259136,1.704005769,0.494436017,-0.08635,-0.37735,-0.38015,-0.3869,-0.39985,-0.3968,0.01595,0.01595,0.04545,358.24685,3.43335,-0.0022,0.06395,-0.00975,0.02255,0.1166,-0.01635,0.00245,0.09615,-0.2648,0.07235,0.0764,0.1173,0.19945,0.2424,-0.1019,0.2164,0,0.34345,0.2191,0.5195,0,-0.0291,237.3162376
SEE,Sealed Air Corp.,1.62195,12.16245,0.86205,15.00115,6.43635,8.6275,7.35355,3.387643246,0.74286127,0.680243399,0.11336691,0.283103125,0.117591443,0.057285975,0.25713873,0.15705,0.10875,0.09675,0.74286127,0.680243399,0.11336691,6.43635,5.04295,8.7565,4.466388338,0.807191192,1.4275,0.948779505,0.475524226,-56.27605,57.01105,0,18.64325,0,0.2856,0.67475,0.396459568,0.401516702,3.1274,0.335175596,2.354788035,3.28165,2.7855,4.34285,0.3115,6.43635,0.11884751,0.847468699,0.335175596,16.00555716,6.671932768,3.335831965,0.310657353,0.00675,0.21265,0.16415,0.20275,0.20415,0.21515,0.00225,-0.03205,0.02085,0.1201,0.46935,0.0443,0.0299,-0.00365,0.0381,0.06285,0.0908,0.01955,0.02185,-0.0644,0.1424,0.12035,0.08575,0,0,0.1234,0.011,-0.056,0.04165,0.1157,-0.00825,0,-0.03745,179.694959
SHW,The Sherwin-Williams Co.,5.1516,41.9982,1.07365,17.89575,9.661,12.3235,10.4629,0.893601744,0.69107486,0.922642057,0.094835379,0.453809467,0.095850459,0.060454757,0.30892514,0.3922,0.28985,0.14105,0.69107486,0.922642057,0.094835379,9.661,2.32805,9.1218,8.416459896,1.572544829,1.1715,0.510851697,0.039065369,-74.1703,39.4186,0,38.7064,0,0.1956,0.5988,0.315696672,0.373898759,13.58065,0.863573005,3.055944598,7.06355,6.081,0.57725,0.355,9.661,0.105986657,0.858284393,0.863573005,13.18591947,7.526549448,2.946711561,0.355600691,-0.00025,-0.0107,-0.01735,-0.01245,0.03345,0.0294,-0.0391,0,0.0142,-0.09855,-0.1156,0.07935,0.071,0.03395,0.09245,0.0953,0.02885,0.2667,0.05765,-0.03915,0.03765,0.02905,-0.011,0.09665,0.13895,0.08475,0.11045,0.0486,0.08735,0.04565,0.1293,0,0.0141,327.9721082
SIVB,SVB Financial Group,1.4871,1.4871,3.56855,42.77455,0,17.92255,14.7783,24.80672623,0.592105732,1,0.232647615,1,0.218408602,0.138042137,0.407894268,0,0.0585,0,0.592105732,1,0.232647615,0,0,0,13.11081457,0.032889897,0,0,0,0,0,0,0,0,0.0704,0.88585,0,0,0,0,12.56751692,3.2529,2.6905,89.52115,0,0,0.242988813,0.82534165,0,0,5.740377081,5.740377081,0,0.26045,0.26835,1.36785,1.24795,0.84165,0.84975,0.13865,0,0,0.28075,0.25855,0.0663,0.0418,-0.0567,0.04985,0.01795,-0.1027,-0.0105,-0.03575,-0.1619,0.11825,0.1545,0.1853,0,0,0,0,0,0.32335,0.0085,0.1194,0,0.1666,461.9956297
SJM,The J. M. Smucker Co.,1.3658,0,1.5797,14.7157,18.2422,12.6146,10.1963,1.20564291,0.676203861,0.918100611,0.172831716,0.387964794,0.16878463,0.107297935,0.323796139,0.3082,0.0928,0.0673,0.676203861,0.918100611,0.172831716,18.2422,5.6496,7.3166,5.365512348,0.57747635,2.555,1.090917254,0.592131502,-84.8126,18.9318,0,14.2273,0,0.1141,0.1708,0.144547662,0.145919388,12.2101,0.784041758,1.497253826,5.9894,4.8412,2.3805,0.337,18.2422,0.154925782,0.808294019,0.784041758,71.3478,5.216321338,2.354697329,0.336391858,0.4277,0.7358,0.7186,0.858,0.3344,0.3344,0.0058,0,-0.7771,0.5962,0.7018,0.049,0.0201,0.0063,0.174,0.1849,0.075,0.1551,0.1342,0.1431,0.1435,0.0909,0.1213,0.0823,0.0696,0.0772,-0.1021,0.0845,-0.0265,0.0719,-0.4078,0,0.3038,48.51790204
SLB,Schlumberger NV,3.86285,7.9199,3.8571,24.66515,3.6954,37.49555,17.69805,0.825499864,0.815977056,0.953877169,0.191199707,0.218663286,0.157747125,0.149015007,0.184022944,0.20815,0.15025,0.0851,0.815977056,0.953877169,0.191199707,3.6954,1.27825,10.70195,2.27984838,0.596806054,1.773,1.347876083,0.123677062,-52.34515,105.5823,0,84.61215,0,0.16025,0.2732,0.167833778,0.214488525,22.26255,0.82413897,1.704039355,4.4202,2.0295,0.9631,0.2835,3.6954,0.220245168,0.458988662,0.82413897,3.421908799,1.862298479,1.375216871,0.282363246,-0.1464,-0.06115,-0.21335,-0.03095,-0.0607,-0.0565,0.02255,0.0161,0,-0.09645,-0.10285,0.0903,0.13085,0.04045,0.1135,0.1734,-0.01285,0.20495,0.16525,-0.0686,0.10835,0.2816,0.2388,0.08385,0.16185,0.12575,0.16625,0.5055,0.2948,0.3486,0.258,0.06255,-0.18075,-15.46825146
SLG,SL Green Realty Corp.,0.98445,0.98445,4.41885,56.24615,5.06625,10.4158,15.2767,0.721886946,1,0.382054255,0.393250591,0.621729236,0.326963888,0.168000622,0,0,0.03735,0,1,0.382054255,0.393250591,5.06625,1.4937,0,0.133059098,0.094624238,0,0,0,0,76.43435,0,57.01005,0,0.46715,1.09925,0,0,1.77525,0,2.352944388,4.02865,0.8365,6.1541,0.687,5.06625,0.288685773,0.215688486,0,0,1.709501114,1.109124693,0.778650025,0.00695,0.13105,0.02215,2.647,2.25635,2.238,0.1612,0.148,-0.58225,0.04815,-0.8937,0.047,0.10155,0.0288,0.06765,0.01595,-0.1195,-0.0328,-0.15375,-0.3725,0.13485,0.12585,0.01745,-0.09615,-0.24375,-0.4174,0.1303,0,0.01615,-0.04175,-0.025,0,-0.13305,87.18027371
SNA,"Snap-On, Inc.",1.927,9.224,1.0221,18.3948,3.4396,8.7078,7.1285,0,0,0,0,0.444109385,0.103560806,0,0.318435754,0,0,0,0,0,0,3.4396,0,7.6378,6.960322024,0.702210361,2.265306122,2.051087985,0.945262873,-74.5081,123.3654,0,18.063,0,0,0,0.411523197,0.411523197,0,0.384768873,2.672403101,0,0,0,0,3.4396,0.143382353,0,0.384768873,0,5.500792393,5.500792393,0,-0.1867,0,-0.3552,-0.433,-0.4345,-0.43,0,-0.0034,0,0.5749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3882,-0.2352,0.272,0,0,0,0,141.3318316
SNPS,"Synopsys, Inc.",1.7727,5.2066,2.55445,17.4061,9.43795,14.36615,12.28315,3.311260495,0.956383497,1,0.157627741,0.797599818,0.14323492,0.147496657,0.043616503,0.35505,0.1019,0.10845,0.956383497,1,0.157627741,9.43795,1.28195,0,9.275024623,0.441438102,1.5755,1.402427056,1.226231664,0,40.98165,0,75.5838,0,0,0,0,0,0,0,1.579239527,1.9839,1.6954,7.23425,0,9.43795,0.211427805,0.850398648,0,0,6.896393304,6.896393304,0,0.0099,-0.04155,-0.08275,0.1482,0.1236,0.124,0.0165,0.0146,0,0.07415,0.09895,0.0506,0.06195,0.0535,0.04025,0.01935,-0.01825,0.0428,0.09565,0.5487,0.0931,0.10285,0.14405,0,0,0,0.1439,0,0.09495,0.1437,0,0.06675,0.01815,243.8190324
SO,The Southern Co.,1.8176,1.8176,1.7652,16.1137,7.94055,0,8.1025,3.392250021,0.660638007,0.758069361,0.224903048,0.31018313,0.212694545,0.112678962,0.339361993,0.04625,0.1151,0.04535,0.660638007,0.758069361,0.224903048,7.94055,2.80915,7.9091,0.408449641,0.309839843,0.9805,0.443942232,0.105420728,-70.06695,44.7456,0,28.7363,0,0.37955,1.25155,0.527755156,0.555805389,4.1515,0.178214428,3.297045623,4.45065,-0.5755,0.7705,0.7985,7.94055,0.217949355,-0.138823309,0.178214428,1.6993123,0.888342217,0.656857127,0.767427791,0.0368,0.0534,0.04775,0.07265,0.0304,0.0306,0.0388,0.0393,0.04095,0.08255,-0.1598,0.0348,0.03695,0.00955,0.02595,0.04755,0.02235,0.0172,0.01745,0.00905,0.0302,0.07145,0.08025,0.02805,0.0411,0.0413,-0.058,0.1076,0.06695,0.0588,0.06255,0,0,47.6530757
SPG,"Simon Property Group, Inc.",5.2227,5.2227,6.2802,57.69485,4.6241,17.0555,13.99,1.007737714,1.005095202,0.305802822,0.379942715,0.778253215,0.410394272,0.118934208,-0.005095202,0,0.09855,0,1.005095202,0.305802822,0.379942715,4.6241,1.06095,0,0.146436504,0.152351637,0,0,0,0,69.6987,0,93.5635,0,0.7105,3.89805,0,0,1.4558,0,5.483031394,6.0327,4.931,8.34485,1.835,4.6241,0.449620544,0.817636167,0,0,5.710224971,2.310749621,1.024619465,0.036,0.0941,0.0682,0.4131,0.27245,0.28075,0.14425,0,-0.21835,0.03595,0.44,0.01695,0.0091,-0.05095,0.04305,0.03645,-0.0216,-0.02885,-0.0344,-0.1304,-0.01245,-0.04285,0.02445,0.02515,-0.0226,-0.0677,-0.2408,0,0.0329,0.20395,-0.01475,0,-0.06425,95.51708249
SPGI,"S&P Global, Inc.",5.34595,0,2.4347,13.95315,4.7641,8.331,7.80295,1.84230484,0.668328528,0.935808585,0.277803752,0.635061746,0.247506733,0.176033277,0.331671472,0.6839,0.3851,0.26205,0.668328528,0.935808585,0.277803752,4.7641,0.8084,15.06455,8.547757483,0.711459329,1.2285,0.919636805,0.5313224,-65.1182,78.9441,0,29.04315,0,0.1775,0.5951,0.372387923,0.372387923,15.5927,1.163285505,3.346260582,4.48595,4.1995,4.40505,0.368,4.7641,0.313480265,0.935900837,1.163285505,0,15.6991911,3.7100905,0.368530965,-0.19535,-0.0362,-0.1373,0.0235,0.0351,0.0328,-0.0098,-0.0102,0.03355,0.11225,0.1448,0.03525,0.00185,-0.07035,0.094,0.0564,-0.0122,0.0899,0.03415,-0.0285,0.04105,-0.0423,0.0335,0.07425,0.0789,0.0604,-0.0413,-0.13615,0.07665,0.3319,-0.02745,0,-0.22545,283.5310305
SRE,Sempra Energy,1.45705,1.5484,1.5506,15.1331,7.78435,69.80295,6.60325,3.744863139,0.785907093,0.735072766,0.189839138,0.297982813,0.147890336,0.109570907,0.214092907,0.05235,0.10245,0.03095,0.785907093,0.735072766,0.189839138,7.78435,2.6033,35.4657,0.448184767,0.29079843,0.738,0.451330601,0.159957209,-13.7751,47.973,0,38.3551,0,0.30835,1.00575,0.475861109,0.501171307,4.09015,0.221892744,3.260125776,8.2533,0.112,2.484,0.4385,7.78435,0.235281861,0.011488951,0.221892744,2.911414007,1.012632706,0.860052494,0.404147947,0.07975,-0.1356,0.01685,-0.1805,-0.1737,-0.1735,-0.00535,-0.00635,0.06935,0.36155,2.222,0.02605,-0.0426,-0.07995,0.0599,0.2228,0.04745,0.07215,-0.0065,-0.0859,0.11645,0.0986,0.06395,0.02275,0.077,0.08545,0.04955,-0.0374,0.07105,0.07275,0.12835,0,0,110.1277663
STI,"SunTrust Banks, Inc.",0.53905,0.82635,2.4751,0,0,3.4035,3.41355,3.332094176,23.625,0.5,-0.29903055,1,-0.285496079,-0.174244551,-23.125,0,-0.0306,0,23.625,0.5,-0.29903055,0,0,0,3.155606466,0.028961902,0,0,0,0,0,0,0,0,0.12195,0.9282,0,0,0,0,7.602016425,7.7514,7.2535,13.4648,-0.1385,0,0.725422329,0.935282526,0,0,15.54357592,6.938661824,0.685185185,0.0319,-1.6878,-1.2746,-1.19445,-0.9613,-0.9613,0.19265,0.195,-0.87665,0.11395,0.1176,-0.0351,-0.12535,-0.21025,0.05845,0.0607,-0.1003,-0.10795,-0.20715,-0.28315,0.06665,-0.0038,-0.00935,-0.2354,-0.4541,-0.65615,0,0,-0.0433,-0.1475,-0.25925,0,-0.00025,109.2716906
STT,State Street Corp.,1.38735,2.51845,2.5456,13.67015,5.44265,20.4604,11.5883,7.689644792,0.371980676,0.5,0.039099079,1,0.272638814,-0.032282346,0.128019324,0,-0.02725,0,0.371980676,0.5,0.039099079,5.44265,0,0,4.696165807,0.055241217,0,0,0,0,66.9465,0,0,0,0.23655,2.39625,0,0,0,0,9.961659022,-3.66465,-4.2745,56.88415,0.012,5.44265,-0.19888729,0.340826245,0,0,-4.938620082,-2.831855193,0.006493506,-0.0779,0.5485,-0.1348,-0.19455,-0.1506,-0.1511,0.09585,0.09485,-0.47895,-0.0298,0.171,0.05475,0.03085,-0.04545,-0.0151,-0.1303,-0.2057,0.02665,0.02075,-0.0192,0.13775,0.12045,0.0835,-0.18815,-0.43235,-0.63735,0.00945,0,-0.03705,0.081,-0.00355,0,-0.03175,54.17629894
STX,Seagate Technology Plc,2.74565,1.5097,0.53355,2.0076,8.697,14.9083,4.662,0.90170432,0.512746973,0.450086059,-0.059725105,0.212490068,-0.059550775,-0.08875633,-0.012746973,-0.2976,-0.7101,-0.1342,0.512746973,0.450086059,-0.059725105,8.697,1.522,14.87855,4.717092431,1.382616841,1.576,1.154639298,0.699474939,-5.9406,41.6493,30.153,57.78625,0.87485,0.342,1.327,0.498594671,0.556599501,-4.33055,0.538668064,3.79401105,2.81065,1.5401,4.40315,-0.021,8.697,0.126742407,0.459746194,0.538668064,3.469892651,2.220455039,2.105982786,0,0.47105,0.5538,0.55805,0.41625,0.4285,0.41885,-0.0377,-0.01905,-0.5,0.50085,2.52455,0,0.0653,0.01895,0,0.02125,0.07615,0,0.04495,0.01725,0,-0.05935,-0.1421,0,-0.55435,-0.62305,0.2116,0.22075,0.14115,0.3634,0.1657,-0.041,-0.08395,152.5165928
STZ,"Constellation Brands, Inc.",1.3059,0,1.0065,33.1739,6.4751,11.3755,8.4118,4.881081876,0.382954107,0.49446987,0.155848787,0.340228245,0.092576082,0.029511412,0.617045893,0.0357,0.0385,0.0269,0.382954107,0.49446987,0.155848787,6.4751,2.5424,1.8146,2.147013783,0.415699937,1.886,0.406673466,0.03169168,-309.0827,55.8326,0,29.1583,0,0.4739,1.4888,0.559862644,0.598193955,1.9781,0.104966758,3.141831308,1.8314,1.3415,0.1979,0,6.4751,0.119650499,0.732488823,0.104966758,0.720988539,3.73816156,3.73816156,0,-0.0693,1.4255,9.5236,1.3295,1.3286,1.3214,0.01,0.1254,0,-0.2058,-0.2205,-0.0057,-0.042,-0.1244,0.0597,0.0424,0.1019,-0.0169,-0.1884,-0.3222,0.1251,-0.019,-0.0777,0,0,0,-0.0189,0.028,0.0072,0.3367,-0.1349,0,-0.1797,885.7687978
SWK,"Stanley Black & Decker, Inc.",1.6104,0,1.5073,50.7985,7.762,20.4047,15.2849,2.735039588,1.03746531,0.6303207,0.045752244,0.358854993,0.060638397,0.029919033,0.083256244,0.2819,0.1129,0.0793,1.03746531,0.6303207,0.045752244,7.762,2.0994,9.2088,13.01771141,1.571973748,1.184,0.782466443,0.336157718,-95.8328,68.1469,0,48.234,0,0.29,0.6964,0.353230429,0.353230429,5.3846,0.681570941,2.401238608,6.6749,5.514,4.9825,0.463,7.762,0.098614094,0.599756526,0.681570941,0,3.985444744,2.557246627,0.461881409,0.8027,-0.2725,0.0384,-0.1164,-0.5231,-0.5269,0.0206,0,0.0317,0.3772,0.1799,0.0405,0.0468,-0.0151,0.1038,0.0813,0.0732,0.0522,-0.0896,-0.0782,0.1162,0.1044,0.0896,0.041,0.0378,0.0328,1.631,2.4462,2.1745,0.1404,-0.1417,0,0.9891,-64.26937027
SWKS,"Skyworks Solutions, Inc.",2.3051,3.42805,2.98975,23.6758,6.7589,19.01545,12.9268,2.584897166,1.03272551,0.936239081,0.141601641,0.411354002,0.137847784,0.123219163,-0.03272551,0.1723,0.095,0.0915,1.03272551,0.936239081,0.141601641,6.7589,3.51785,9.3027,5.094940544,0.639332664,3.4365,2.78898086,2.067081005,-69.5504,55.994,0,34.7766,0,0.0695,0.084,0.027255225,0.076915002,28.17875,2.378466113,1.203921843,1.29185,0.9204,2.4201,0,6.7589,0.240322144,0.711060147,2.378466113,3.565996962,4.046470578,4.046470578,0,0.18175,0.67305,0.78955,0.1506,0.09725,0.08755,0.02385,0.03855,0,0.1084,0.13525,0.02815,0.01305,0.0469,0.05565,0.23325,0.6558,0.03015,0.33985,0.14805,0.0663,0.07225,0.1423,0,0,0,0.1537,0.141,0.12525,0.1322,-0.3683,-0.0345,0.08885,340.1206988
SYK,Stryker Corp.,2.9967,3.9657,2.9466,17.3914,6.00425,14.9833,13.7488,0.911129996,0.708956991,1,0.238880507,0.681424971,0.238152092,0.169282869,0.291043009,0.18755,0.17265,0.21705,0.708956991,1,0.238880507,6.00425,7.9186,7.20645,6.087158915,0.706498222,4.408,3.177799577,0.776220109,-163.1835,62.35325,0,12.7146,0,0.04785,0.0725,0.060954712,0.063655017,0,41.34092393,1.447069565,3.7895,3.473,3.0462,0.143,6.00425,0.214326249,0.916401974,41.34092393,71.52333333,12.01179275,4.381730247,0.182910863,0.04935,0.0462,0.07395,0.05725,0.0717,0.074,-0.0091,0.00015,0.5725,0.1507,0.18225,0.12115,0.09985,0.0915,0.17,0.1755,0.17935,0.3423,0.17825,0.1121,0.2445,0.1834,0.14315,0.27095,0.3222,0.142,0.0535,0.05535,0.19705,0.16485,27.8001,0.04305,0.0174,177.0980013
SYMC,Symantec Corp.,2.9752,0,2.2672,19.125,7.0703,9.1492,8.0148,2.902843602,0.86440678,0.864921466,0.159565581,0.815371763,0.155889724,0.119298246,0.13559322,0.467,0.157,0.132,0.86440678,0.864921466,0.159565581,7.0703,7.5792,230.1923,6.306638567,0.532852564,1.154,1.034208433,0.803235216,-8.2579,52.2038,0,13.051,0,0.1666,0.4114,0.291478423,0.291478423,7.4031,0.904863709,2.469656992,2.0901,1.8395,3.7395,0,7.0703,0.282873851,0.880094507,0.904863709,0,8.339901478,8.339901478,0,-0.0087,1.1474,1.1442,1.1052,1.1077,1.1065,-0.0253,-0.0144,0,0.0132,0.0354,0.1645,0.1358,0.1093,0.1575,0.0272,0.0641,0.0914,0.0167,0.2793,0.1545,0.0002,-0.2253,0,0,0,0.0227,-0.0741,0.0558,0.1173,0.0595,-0.0149,-0.0037,11.16563755
SYY,Sysco Corp.,4.1367,4.6529,0.40725,13.5484,14.42145,32.83635,13.73235,1.461561312,0.617135102,0.937415341,0.052119186,0.191968173,0.051927189,0.030167822,0.382864898,0.2155,0.3072,0.19195,0.617135102,0.937415341,0.052119186,14.42145,5.1339,21.45125,11.99745721,3.621294425,1.6875,1.137768412,0.29846142,-2.58285,25.0497,20.3984,18.42705,11.54185,0.24225,0.683,0.404738732,0.405573218,15.98205,0.496791294,2.818185103,2.07235,1.2194,1.53415,0.5085,14.42145,0.033279234,0.537176516,0.496791294,141.5864598,2.567313589,1.182384295,0.505264785,-0.0002,0.01915,0.02565,0.03605,0.04575,0.0511,-0.0114,-0.0143,0.2295,-0.21715,-0.32995,0.08495,0.05905,0.045,0.07535,0.01405,0.0019,0.1201,0.05075,0.07905,0.09875,0.0792,0.0616,0.1813,0.12395,0.21455,-0.0166,-0.014,0.0114,0.0729,0.1261,0,-0.0095,110.8131599
T,"AT&T, Inc.",1.5919,0,1.3736,11.1754,8.33345,10.16555,4.8687,1.567953578,0.86399724,0.853027314,0.175428438,0.591139507,0.164450765,0.129453918,0.13600276,0.1805,0.1487,0.0535,0.86399724,0.853027314,0.175428438,8.33345,1.50275,0,1.217680801,0.458971678,0.64,0.467352801,0.071235656,0,42.09935,0,61.11965,0,0.2571,0.65115,0.367422698,0.393609544,6.82945,0.504814992,2.527341943,5.89505,2.84,0.43855,0.648,8.33345,0.282117887,0.482183005,0.504814992,4.784310522,1.940915733,1.254060906,0.647933066,0.0533,7.86825,6.679,3.13025,3.15645,3.1466,0.00145,0,0.0247,0.0237,0.07805,0.03475,0.1028,0.0526,0.02725,0.1029,0.0722,0.01175,0.10575,0.10955,0.07945,0.0482,-0.086,0.0536,0.05505,0.06495,-0.07905,0,0.0078,0.07515,-0.0604,0,-0.12065,36.26052922
TAP,Molson Coors Beverage Co.,1.1918,6.73635,2.46915,12.39925,4.49145,14.0668,9.7501,2.433288825,0.928479935,0.882198248,0.279258212,0.436835483,0.124083375,0.227513521,0.071520065,0.3998,0.09625,0.0243,0.928479935,0.882198248,0.279258212,4.49145,3.9007,15.32785,2.297021671,0.254278426,1.3725,1.18889463,0.688615528,-42.70245,84.07235,0,27.69665,0,0.14845,0.2467,0.183581151,0.197862302,8.493,0.441707115,1.663069666,4.3437,3.4485,5.2657,0.2595,4.49145,0.256704089,0.792312148,0.441707115,342.2017982,4.872982845,2.306423813,0.260347606,-0.11005,0.27125,-0.0523,0.44235,0.4304,0.4369,0.009,0.00485,0.0661,0.4334,1.34475,-0.0603,-0.17525,-0.20905,0.0274,0.00795,0.02045,0.1092,0.21535,0.17235,0.1279,0.08415,0.02975,0.1132,0.14285,0.1596,0.07295,0.0216,0.10685,0.1252,0.06115,0,-0.10015,96.69392196
TDG,"TransDigm Group, Inc.",4.3682,2.1156,3.4349,20.34535,7.19365,16.0164,13.88355,4.894572097,0.626359895,0.705539975,0.421231823,0.567676125,0.439544427,0.187381286,0.373640105,0.2824,0.2117,0.0971,0.626359895,0.705539975,0.421231823,7.19365,5.3362,4.76325,8.089975896,0.30967651,5.0615,3.117432958,1.988982744,-189.3129,55.15795,0,20.45915,0,0.6072,2.322,0.686381356,0.686381356,3.4694,0.12832446,3.756077405,3.7399,3.4928,4.02155,1.518,7.19365,0.248609405,0.93397292,0.12832446,0,15.14706058,7.7280522,1.520551032,0.10715,0.0564,0.1016,0.0205,0.0119,0.0119,0.00365,0.00365,0,0.0202,0.0158,0,0.14695,0.10165,0,0.1184,1.46915,0,0.4246,0.42665,0,0.1328,0.1281,0,0,0,0.1849,0.1446,0.0895,-0.0203,0.15275,0,0.12905,536.3334536
TEL,TE Connectivity Ltd.,1.66655,2.3041,1.06425,6.0206,3.2691,10.1459,7.78765,0.955738434,0.349271691,0.455305652,-0.104550304,0.279571937,-0.107212062,-0.111961693,0.150728309,-0.17885,-0.1551,-0.05165,0.349271691,0.455305652,-0.104550304,3.2691,2.19855,6.7241,3.685491427,0.663860417,2.039,1.661391041,0.578394434,-69.8647,108.1535,0,40.6589,0,0.14645,0.34395,0.247658717,0.255909792,-5.51855,0.622834766,2.350245381,3.3009,2.55595,3.8533,0.0865,3.2691,0.136660188,0.773091986,0.622834766,14.49901924,4.415842491,2.376737905,0.131006346,0.0221,-0.51775,-0.8355,-0.7988,-0.8477,-0.855,-0.00655,-0.0022,0.2619,0.3036,0.8527,0,0.01155,-0.00695,0,0.01785,0.00895,0,0.00565,0,0,0,-0.121,0,0,0.32985,-0.054,-0.1161,-0.0988,-0.1676,-0.12095,-0.02285,-0.02335,134.2816675
TFX,"Teleflex, Inc.",1.28085,0,1.51565,8.86975,4.98405,11.86055,10.291,2.956437768,0.906818115,0.762167469,0.256059549,0.481721235,0.169574918,0.17751762,0.093181885,0.28145,0.15225,0.0467,0.906818115,0.762167469,0.256059549,4.98405,2.54635,3.82505,4.688757358,0.37871092,2.5835,1.270103622,0.527002736,-173.84055,72.15665,0,23.159,0,0.2817,0.63575,0.371657466,0.385256155,4.2731,0.20150017,2.236110611,5.2403,4.541,4.9823,0.224,4.98405,0.14737732,0.866673538,0.20150017,26.49781792,7.508222389,2.544182434,0.224188304,-0.07725,0.1152,-0.01625,0.5967,0.5894,0.5895,0.00405,0.0056,0.00745,0.11825,0.1587,-0.02125,-0.0569,-0.0486,0.02295,-0.0658,-0.17465,0.0881,0.54155,0.20055,0.0956,0.0862,0.09835,0.09605,0.08295,0.0531,-0.02025,-0.10595,-0.03665,0.19335,-0.2299,0.1403,-0.09395,433.3622253
TGT,Target Corp.,2.5034,2.5034,0.5881,15.435,8.6853,9.1803,6.5356,2.586320191,0.642561983,0.828589771,0.07149961,0.302553667,0.07149961,0.038067843,0.357438017,0.0768,0.1621,0.0893,0.642561983,0.828589771,0.07149961,8.6853,3.1415,9.4147,2.585324367,1.46760829,1.627,0.809216915,0.194226185,-57.4849,38.9031,0,36.3621,0,0.3776,1.0956,0.496241589,0.522807127,5.834,0.34976805,2.901739754,7.8205,5.5652,2.9255,0.199,8.6853,0.08998271,0.711613671,0.34976805,3.467570755,3.467570755,2.682937956,0.199356913,0.0309,0.0616,0.0616,0.1238,0.1533,0.1538,-0.0239,-0.0243,0.1,0.3275,3.539,0.0857,0.1089,0.0798,0.1085,0.1317,0.115,0.0982,-0.0133,0.0077,0.1188,0.072,0.0401,0.1268,0.1708,0.1447,-0.1383,0.0707,0.0097,0.1466,-0.1033,0,0.0096,-0.91563033
